Datetime,Tweet Id,Link,Text,Username,Total replycount,Total retweetcount,Source,Total likecount
2022-04-02 21:00:31+00:00,1510361560933351429,https://twitter.com/jack/status/1510361560933351429,@nvk @jonst0kes 💯,jack,25,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",270
2022-04-02 20:53:57+00:00,1510359904518819840,https://twitter.com/jack/status/1510359904518819840,@jonst0kes agree,jack,10,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",72
2022-04-02 20:45:29+00:00,1510357777595736075,https://twitter.com/jack/status/1510357777595736075,"@slyphon @bascule Relative to what we have today, yes",jack,13,3,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",28
2022-04-02 20:04:15+00:00,1510347399784550414,https://twitter.com/jack/status/1510347399784550414,"@LukeDashjr I appreciate it, but don’t think it’s the right solution",jack,40,7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",282
2022-04-02 20:03:25+00:00,1510347188815208452,https://twitter.com/jack/status/1510347188815208452,@davewiner working on it,jack,142,129,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4602
2022-04-02 20:03:07+00:00,1510347115297394688,https://twitter.com/jack/status/1510347115297394688,@narendra @mlevchin 💯,jack,5,4,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",17
2022-04-02 20:01:45+00:00,1510346770307596294,https://twitter.com/jack/status/1510346770307596294,@pmarca bio: romantic 1/8th hippie moron,jack,31,15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",634
2022-04-02 19:51:42+00:00,1510344241473638402,https://twitter.com/jack/status/1510344241473638402,@alexisohanian @mathewi Nah same problems different words,jack,240,328,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",8864
2022-04-02 19:47:21+00:00,1510343146558963713,https://twitter.com/jack/status/1510343146558963713,@mlevchin Perhaps greater emphasis on protocol first and then interface would have helped. I agree there were less technology options around making money tho. It led to advertising dominating.,jack,87,68,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1572
2022-04-02 18:02:36+00:00,1510316783902724099,https://twitter.com/jack/status/1510316783902724099,@levie @alphabreacher that goal could have been achieved in a different way,jack,26,9,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",327
2022-04-02 17:59:01+00:00,1510315882903339008,https://twitter.com/jack/status/1510315882903339008,@MarkGhuneim ah yes those too,jack,18,4,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",282
2022-04-02 17:53:40+00:00,1510314535671922689,https://twitter.com/jack/status/1510314535671922689,"the days of usenet, irc, the web...even email (w PGP)...were amazing. centralizing discovery and identity into corporations really damaged the internet.

I realize I'm partially to blame, and regret it.",jack,5762,11687,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",76584
2022-03-30 23:28:10+00:00,1509311553358766082,https://twitter.com/jack/status/1509311553358766082,@nvk @dergigi agree,jack,37,9,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",388
2022-03-25 00:04:08+00:00,1507146276416098307,https://twitter.com/jack/status/1507146276416098307,The choice of which algorithm to use (or not) should be open to everyone,jack,1252,2095,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20822
2022-03-20 00:27:17+00:00,1505340163177816069,https://twitter.com/jack/status/1505340163177816069,@surferjimw 💯,jack,28,14,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",278
2022-03-20 00:26:54+00:00,1505340065127571457,https://twitter.com/jack/status/1505340065127571457,@surferjimw he was an incredible man,jack,9,8,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",195
2022-03-19 20:48:44+00:00,1505285163089018892,https://twitter.com/jack/status/1505285163089018892,https://t.co/TGorbzFF98,jack,797,860,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5336
2022-03-18 02:44:58+00:00,1504650038441816066,https://twitter.com/jack/status/1504650038441816066,https://t.co/Su9uic6BvB 🌊@thevibesrgood,jack,228,96,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",835
2022-03-16 01:07:46+00:00,1503900802007670785,https://twitter.com/jack/status/1503900802007670785,(tho is should make standard time perm),jack,210,85,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1268
2022-03-15 22:07:07+00:00,1503855338314993664,https://twitter.com/jack/status/1503855338314993664,https://t.co/3X0dKYhd2B,jack,231,212,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1516
2022-03-15 21:08:15+00:00,1503840523819364354,https://twitter.com/jack/status/1503840523819364354,about time,jack,498,427,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5527
2022-03-12 15:26:27+00:00,1502667345218600964,https://twitter.com/jack/status/1502667345218600964,"@surferjimw @Beautyon_ I appreciate it. And we intend to. And we're not going to get it all right, right away.",jack,20,7,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",191
2022-03-12 15:21:56+00:00,1502666205735227392,https://twitter.com/jack/status/1502666205735227392,"@Beautyon_ We don't intend to replace. All of our work is going to be open, hardware ID to code. Anything good can be used...bad can be ignored. And if we've made mistakes in intended direction or implementation, we'll acknowledge and correct.",jack,11,10,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",197
2022-03-11 21:33:06+00:00,1502397226252972047,https://twitter.com/jack/status/1502397226252972047,@Audacy @KimKardashian Met-a-pproved 💕,jack,35,10,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",147
2022-03-11 21:13:12+00:00,1502392216513388551,https://twitter.com/jack/status/1502392216513388551,@Beautyon_ put some energy into it next time man,jack,16,7,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",105
2022-03-11 20:39:24+00:00,1502383712239071234,https://twitter.com/jack/status/1502383712239071234,"@resistancemoney ""bitcoinbae"" is the thesis we endorse at present",jack,42,24,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",283
2022-03-11 20:33:30+00:00,1502382228004904961,https://twitter.com/jack/status/1502382228004904961,"@thevivafrei @Beautyon_ I believe DDG sold itself on privacy best practices and lack of tracking. Once you introduce an algorithm you're ""admitting to manipulating results.""

Only way around this is algo transparency (hard) or better: algo choice.

(all that said, I agree this is the wrong move)",jack,78,92,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1390
2022-03-11 20:15:42+00:00,1502377746068123654,https://twitter.com/jack/status/1502377746068123654,@MrHodl web3 and blockchain are new words for whatever you want them to be 💫,jack,147,171,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1762
2022-03-11 19:39:54+00:00,1502368736124313602,https://twitter.com/jack/status/1502368736124313602,this will be great,jack,294,134,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1202
2022-03-11 19:00:10+00:00,1502358737981521925,https://twitter.com/jack/status/1502358737981521925,more progress from our bitcoin wallet team,jack,353,278,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2500
2022-03-10 23:31:19+00:00,1502064587516129304,https://twitter.com/jack/status/1502064587516129304,happy CashApp is supporting bitcoin 2022,jack,373,472,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4091
2022-03-10 15:23:34+00:00,1501941842241224716,https://twitter.com/jack/status/1501941842241224716,"@Coinkite @nvk @COLDCARDwallet @OPENDIME @theBLOCKCLOCK @SATSCARD @TAPSIGNER @bitcoinbackup @opencryptoorg amazing, thank you",jack,16,7,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",165
2022-03-10 01:36:44+00:00,1501733760970207233,https://twitter.com/jack/status/1501733760970207233,RIP state-controlled money,jack,571,1725,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",10567
2022-03-01 22:25:17+00:00,1498786480516472836,https://twitter.com/jack/status/1498786480516472836,@ODELL done,jack,70,66,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1516
2022-02-23 00:33:56+00:00,1496282139033321479,https://twitter.com/jack/status/1496282139033321479,@elonmusk @gdb rust has fixed this dramatically,jack,140,194,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4168
2022-02-19 13:17:39+00:00,1495024784446570498,https://twitter.com/jack/status/1495024784446570498,https://t.co/rbPbZWuwn4,jack,397,124,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",937
2022-02-18 20:44:14+00:00,1494774781580918786,https://twitter.com/jack/status/1494774781580918786,https://t.co/Oh7FkTnS8X,jack,266,134,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1337
2022-02-18 00:12:35+00:00,1494464827951038465,https://twitter.com/jack/status/1494464827951038465,wow @Replit is really amazing https://t.co/OikJzJS6Fs,jack,260,312,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2983
2022-02-16 23:03:11+00:00,1494084975553089538,https://twitter.com/jack/status/1494084975553089538,and it led me to this...which put everything in perspective https://t.co/xRQJDvNIgL,jack,160,103,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",922
2022-02-16 23:03:11+00:00,1494084973392969732,https://twitter.com/jack/status/1494084973392969732,this book (and The Story Of B) is incredible https://t.co/KXXPZ6YHOB,jack,301,217,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1779
2022-02-16 18:33:29+00:00,1494017100888870916,https://twitter.com/jack/status/1494017100888870916,https://t.co/fSCKr3wP7v,jack,333,442,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2532
2022-02-08 00:13:39+00:00,1490841218795905025,https://twitter.com/jack/status/1490841218795905025,⚡️,jack,2420,2163,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",27974
2022-02-05 02:47:32+00:00,1489792781543518213,https://twitter.com/jack/status/1489792781543518213,https://t.co/ZF0ww3Nh6T,jack,687,460,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2930
2022-02-01 23:11:11+00:00,1488651169631191046,https://twitter.com/jack/status/1488651169631191046,it’s @cordae https://t.co/eE2vNo9D3K,jack,263,244,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2478
2022-02-01 20:37:04+00:00,1488612386781151248,https://twitter.com/jack/status/1488612386781151248,@zamosta not showing up,jack,65,28,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",624
2022-02-01 19:17:23+00:00,1488592333180395521,https://twitter.com/jack/status/1488592333180395521,@braiins_systems @slush_pool No firmware download available for my model!,jack,23,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",171
2022-02-01 18:21:43+00:00,1488578323966005248,https://twitter.com/jack/status/1488578323966005248,@BTCGandalf @jackmallers Yes,jack,105,37,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2558
2022-01-31 16:45:12+00:00,1488191645271089152,https://twitter.com/jack/status/1488191645271089152,This is great,jack,390,223,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2114
2022-01-30 01:11:00+00:00,1487594157942132740,https://twitter.com/jack/status/1487594157942132740,@joaodealmeida_ @Ghost @OpenNode So then you have a centralized dependency on substack (which is the point),jack,22,2,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",80
2022-01-30 01:10:15+00:00,1487593970981117961,https://twitter.com/jack/status/1487593970981117961,@ElNinjaUrbano @Ghost Easy for the community to fix,jack,21,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",67
2022-01-30 01:05:34+00:00,1487592792385851394,https://twitter.com/jack/status/1487592792385851394,@GenuineJack @Ghost I love revue. But the people I’m speaking to are trying to get away from centralized control. Substack Is the same.,jack,29,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",86
2022-01-30 00:51:56+00:00,1487589360530870273,https://twitter.com/jack/status/1487589360530870273,"@chrismessina @TIDAL It is, but that’s one service (there are many) to not make it matter as much.",jack,6,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",16
2022-01-30 00:31:46+00:00,1487584287671169024,https://twitter.com/jack/status/1487584287671169024,"For those of you on substack: why not use @ghost instead?

Is the payment you get from substack inc. greater than the freedom ghost would provide?

(it does have a centralized dependency on stripe...which could be fixed with bitcoin/lightning integration)

https://t.co/TEydjPTaGy https://t.co/IEsPbJ1AbX",jack,1431,791,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4919
2022-01-29 22:03:11+00:00,1487546894561775621,https://twitter.com/jack/status/1487546894561775621,https://t.co/X78Uyk3oTM,jack,409,848,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5829
2022-01-27 20:59:43+00:00,1486806145922736132,https://twitter.com/jack/status/1486806145922736132,@iamb Let us know what you think,jack,9,1,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21
2022-01-27 16:41:13+00:00,1486741091059744776,https://twitter.com/jack/status/1486741091059744776,this works (and we’ll make it work better) https://t.co/TNRnzhuxSn,jack,330,240,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1937
2022-01-26 21:34:22+00:00,1486452479688683524,https://twitter.com/jack/status/1486452479688683524,"Clara Lionel Foundation and @justinealucas always do incredible work. Grateful for them, @rihanna, and the #startsmall team!",jack,189,135,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1011
2022-01-26 01:28:13+00:00,1486148940286369797,https://twitter.com/jack/status/1486148940286369797,join 🌀,jack,164,125,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1547
2022-01-26 00:54:37+00:00,1486140483390816258,https://twitter.com/jack/status/1486140483390816258,carpe diem https://t.co/QTN2JzehUZ,jack,464,573,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5183
2022-01-25 21:20:38+00:00,1486086632570859526,https://twitter.com/jack/status/1486086632570859526,@INiallAnderson fixed,jack,11,8,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",154
2022-01-25 21:17:56+00:00,1486085956155363329,https://twitter.com/jack/status/1486085956155363329,https://t.co/EFIJefCCiQ,jack,160,103,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1753
2022-01-25 21:14:55+00:00,1486085196885774341,https://twitter.com/jack/status/1486085196885774341,hydropowered solo https://t.co/DbQLQwmu4c,jack,833,1268,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",12012
2022-01-25 18:58:42+00:00,1486050917787045890,https://twitter.com/jack/status/1486050917787045890,help us make some decisions for the bitcoin hardware wallet we're building...,jack,486,365,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3091
2022-01-25 18:27:49+00:00,1486043145720713218,https://twitter.com/jack/status/1486043145720713218,hola 🇪🇸,jack,357,371,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3717
2022-01-25 16:48:53+00:00,1486018246667030528,https://twitter.com/jack/status/1486018246667030528,@TheBlueMatt what alternative do you recommend? personal server?,jack,210,38,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",762
2022-01-22 23:25:26+00:00,1485030878531276803,https://twitter.com/jack/status/1485030878531276803,@BrianBrackeen @ArlanWasHere sorry I’m in the unblocked club now,jack,79,22,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1077
2022-01-21 21:11:19+00:00,1484634738572812292,https://twitter.com/jack/status/1484634738572812292,@pmarca Are ya winning son?,jack,322,241,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5652
2022-01-21 20:23:26+00:00,1484622690124279809,https://twitter.com/jack/status/1484622690124279809,wow this man unblocked me just to make sure I saw the dumbest tweet on the internet,jack,1355,2164,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",20530
2022-01-20 12:09:34+00:00,1484136016046874630,https://twitter.com/jack/status/1484136016046874630,@Stammy 💯,jack,26,6,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",109
2022-01-19 00:09:39+00:00,1483592454825811969,https://twitter.com/jack/status/1483592454825811969,harmful to anyone that listens to them,jack,357,330,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3826
2022-01-18 22:03:10+00:00,1483560622814081025,https://twitter.com/jack/status/1483560622814081025,"The amount of attention @wef receives is inversely proportional to the org’s usefulness.

(it’s useless)",jack,1489,3268,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",21749
2022-01-16 01:39:38+00:00,1482527936762761218,https://twitter.com/jack/status/1482527936762761218,Beautiful conversation  https://t.co/dMLUwEpN6a,jack,190,157,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",737
2022-01-16 01:28:03+00:00,1482525020559753220,https://twitter.com/jack/status/1482525020559753220,Great questions,jack,259,206,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2210
2022-01-15 21:02:57+00:00,1482458305528320004,https://twitter.com/jack/status/1482458305528320004,pop! https://t.co/whKDFSbBJ5,jack,783,1508,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",8953
2022-01-13 21:50:22+00:00,1481745463401500676,https://twitter.com/jack/status/1481745463401500676,We’re officially building an open bitcoin mining system ✨,jack,1274,3355,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",23616
2022-01-12 15:34:43+00:00,1481288539736264708,https://twitter.com/jack/status/1481288539736264708,damn Santa didn't take the transitory inflation away,jack,859,1315,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",11492
2022-01-12 12:32:29+00:00,1481242677236707329,https://twitter.com/jack/status/1481242677236707329,@UltraRat3 @esiattorney @MartyBent Email address at end of note is best place to start,jack,6,5,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",15
2022-01-11 17:16:40+00:00,1480951808445095941,https://twitter.com/jack/status/1480951808445095941,@jordanwynntx @SpeakerPelosi ...no.,jack,11,5,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",217
2022-01-11 14:22:48+00:00,1480908054837317638,https://twitter.com/jack/status/1480908054837317638,₿trust is making progress,jack,143,184,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1681
2022-01-11 02:25:19+00:00,1480727492168142848,https://twitter.com/jack/status/1480727492168142848,@willsmith didn’t work…you’re still following,jack,35,16,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1033
2022-01-11 02:23:42+00:00,1480727087468388356,https://twitter.com/jack/status/1480727087468388356,"@wongmjane too passive, less conversation",jack,37,11,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",509
2022-01-11 02:11:28+00:00,1480724006881869827,https://twitter.com/jack/status/1480724006881869827,metric or imperial?,jack,3237,380,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5846
2022-01-10 22:49:38+00:00,1480673213210193920,https://twitter.com/jack/status/1480673213210193920,💯 https://t.co/lLLLzyaXg3,jack,265,319,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",4179
2022-01-10 20:43:31+00:00,1480641477957066753,https://twitter.com/jack/status/1480641477957066753,💯 https://t.co/SklxzuMmXr,jack,589,305,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3922
2022-01-10 20:28:52+00:00,1480637789905506306,https://twitter.com/jack/status/1480637789905506306,👏🏼,jack,88,82,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1221
2022-01-10 20:26:59+00:00,1480637314669989909,https://twitter.com/jack/status/1480637314669989909,Klay’s BACK,jack,129,272,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",2769
2022-01-10 16:12:06+00:00,1480573170432233482,https://twitter.com/jack/status/1480573170432233482,@allenf32 not precise enough,jack,12,2,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",91
2022-01-10 13:58:36+00:00,1480539573318991880,https://twitter.com/jack/status/1480539573318991880,https://t.co/BpOh9o9i0x,jack,205,423,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3040
2022-01-08 05:20:48+00:00,1479684491606212608,https://twitter.com/jack/status/1479684491606212608,"“It seems like we should take notice that from the very beginning, these technologies immediately tended towards centralization through platforms in order for them to be realized, …, and that most participants don’t even know or care it’s happening.”",jack,468,674,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",5162
2022-01-07 16:47:43+00:00,1479494969811480579,https://twitter.com/jack/status/1479494969811480579,Built to last: An Open Approach to Financial Freedom https://t.co/HGBAjK0eY8,jack,208,473,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",3095
2022-01-06 01:32:02+00:00,1478902144761843714,https://twitter.com/jack/status/1478902144761843714,@mdudas @opensea ahem,jack,78,55,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1470
2022-01-05 01:18:10+00:00,1478536264701853700,https://twitter.com/jack/status/1478536264701853700,@Yoesef block party,jack,20,15,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",502
2022-01-04 22:02:57+00:00,1478487138874372102,https://twitter.com/jack/status/1478487138874372102,"Generating more energy, not less, increases quality of life for all ☢️",jack,1422,3741,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",30827
2022-01-04 20:51:20+00:00,1478469113953624066,https://twitter.com/jack/status/1478469113953624066,@jebus911 you’re sitting on it too long,jack,50,18,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",672
2022-01-04 19:03:52+00:00,1478442070805254150,https://twitter.com/jack/status/1478442070805254150,good balanced conversation @PeterAttiaMD https://t.co/xB1btPJBcd,jack,156,146,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",1032
2022-01-04 18:48:03+00:00,1478438089211228171,https://twitter.com/jack/status/1478438089211228171,https://t.co/aZVX70qspp,jack,366,392,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5029
2022-01-04 18:28:43+00:00,1478433223306842123,https://twitter.com/jack/status/1478433223306842123,great little app: @TheStreaksApp,jack,297,163,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2463
2022-01-04 17:29:10+00:00,1478418239294160903,https://twitter.com/jack/status/1478418239294160903,@cdixon A good start would be to open source who invests in you,jack,23,18,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",505
2022-01-04 01:47:23+00:00,1478181229971349508,https://twitter.com/jack/status/1478181229971349508,@brianrumao (or companies),jack,6,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",36
2022-01-04 01:46:44+00:00,1478181068008218625,https://twitter.com/jack/status/1478181068008218625,@brianrumao I'm all for that. Not for repeating the mistake of VCs owning it.,jack,4,3,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",65
2022-01-03 18:24:02+00:00,1478069658687266818,https://twitter.com/jack/status/1478069658687266818,https://t.co/SLeJgplNBP,jack,1391,3124,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",24587
2022-01-03 16:14:18+00:00,1478037009574858754,https://twitter.com/jack/status/1478037009574858754,centralization begetts different centralization,jack,788,925,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",10392
2022-01-03 15:41:53+00:00,1478028853654212614,https://twitter.com/jack/status/1478028853654212614,@cdixon now do your LPs,jack,172,186,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",4800
2022-01-02 20:52:21+00:00,1477744597975638023,https://twitter.com/jack/status/1477744597975638023,@GoingParabolic this is the way,jack,126,86,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",2738
2022-01-01 00:00:03+00:00,1477067054767345669,https://twitter.com/jack/status/1477067054767345669,+1,jack,1784,2417,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",28332
2021-12-30 00:29:24+00:00,1476349666832920576,https://twitter.com/jack/status/1476349666832920576,Great interview with Mike on the history and future of Bitcoin at Block. He’s the biggest reason we (and I) have had any positive impact on Bitcoin!,jack,287,417,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3931
2021-12-29 18:14:27+00:00,1476255308376907778,https://twitter.com/jack/status/1476255308376907778,Bitcoin and ⚡️ for activists https://t.co/m3DevlzByx,jack,317,507,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3326
2021-12-24 07:05:47+00:00,1474275093912117266,https://twitter.com/jack/status/1474275093912117266,@davidbyttow system/real-time,jack,71,31,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",914
2021-12-24 06:20:04+00:00,1474263588651126788,https://twitter.com/jack/status/1474263588651126788,rust is a perfect programming language,jack,2135,2710,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",26562
2021-12-23 19:29:08+00:00,1474099774764822530,https://twitter.com/jack/status/1474099774764822530,@engvestor @nickcald can one truly see the tweets of one who doesn't tweet?,jack,1,6,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",277
2021-12-23 14:02:03+00:00,1474017460370255883,https://twitter.com/jack/status/1474017460370255883,"@elonmusk @BillyM2k @gladstein @rahilla @farokh @TheSmarmyBum Meaningful break aways from the corporate establishment are definitely possible, both big and small!

No one rich individual or institution has any more power over Bitcoin than anyone else. It was attempted in the past and failed.",jack,390,500,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",5081
2021-12-23 06:12:12+00:00,1473899219773755397,https://twitter.com/jack/status/1473899219773755397,@jeffseibert Meanwhile in simulation #3…,jack,58,27,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",768
2021-12-23 05:38:20+00:00,1473890695463243777,https://twitter.com/jack/status/1473890695463243777,"From a16z website: 

“We aim to connect entrepreneurs, investors, executives, engineers, academics, industry experts, and others in the technology ecosystem through open and decentralized blocking of Twitter accounts.”",jack,642,709,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",9296
